kode_bps,nama_bps,kode_pos,nama_pos
1703091014,AIR TENANG,38663,Air Tenang
1705030053,AIR TERAS,38874,Air Teras
1406040010,AIR TERBIT,28464,Air Terbit
1404032011,AIR TERJUN,28354,Airterjun
1501081001,AIR TERJUN,37167,Air Terjun
8109010010,AIR TERNATE,97354,Air Ternate
1406060003,AIR TIRIS,28461,Air Tiris
1701060019,AIR UMBAN,38571,Air Umban
6106032003,AIR UPAS,78865,Air Upas
1901070007,AIRDUREN,33273,Air Duren
1905040004,AIRGEGAS,33782,Air Gegas
8107021005,AIRKASAR,97586,Airkasar
1703071003,AIRLAKOK,38656,Air Lakok
3578100005,AIRLANGGA,60286,Airlangga
1903030009,AIRLIMAU,33314,Air Limau
7106030009,AIRMADIDI ATAS,95315,Airmadidi Atas
7106030008,AIRMADIDI BAWAH,95316,Airmadidi Bawah
1904020008,AIRMESU,33684,Air Mesu
7207021004,AIRTERANG,94572,Air Terang
9415020013,AIS,99782,Ais
9110110008,AISA,98053,Aisa
9103040002,AISANDAMI,98592,Aisandami
9408043011,AISAU,98252,Aisau
9110020006,AITINYO,98055,Aitinyo
5306071004,AITOUN,85729,Aitoun
9110110003,AITREM,98053,Aitrem
9413011005,AIWAT,99676,Aiwat
1707011004,AJAI SIANG,39268,Ajai Siang
7311230011,AJALLASSE,92754,Ajallase
1207140002,AJAMU,21476,Perk. Ajamu
6206031002,AJANG,74774,Ajang
7311200012,AJANG LALENG,92791,Ajang Laleng
7311090016,AJANG PULU,92781,Ajang Pulu
7311100009,AJANGPULU,92772,Ajangpulu
5304010011,AJAOBAKI,85552,Ajaobaki
1108090018,AJEE CUT,23371,Ajee Cut
1108090019,AJEE RAYEUK,23371,Ajee Rayeuk
1212070015,AJI BAHO,20358,Aji Baho
1808040004,AJI JAYA KNPI,34681,Aji Jaya KNPI
1806032005,AJI KAGUNGAN,34559,Aji Kagungan
1808040016,AJI MESIR,34681,Aji Mesir
1808040015,AJI MURNI JAYA,34681,Aji Murni Jaya
3302140011,AJIBARANG KULON,53163,Ajibarang Kulon
3302140012,AJIBARANG WETAN,53163,Ajibarang Wetan
1211110023,AJIBUHARA,22171,Aji Buhara
1211110024,AJIJAHE,22171,Ajijahe
1211110025,AJIJULU,22171,Ajijulu
1211110017,AJIMBELANG,22171,Ajimbelang
9415071011,AJIN,99778,Ajin
1211120019,AJINEMBAH,22173,Ajinembah
7311190009,AJJALIRENG,92752,Ajjalireng
7314070005,AJUBISSUE,91683,Ajubissue
1108120006,AJUEN,23351,Ajuen
3509110005,AJUNG,68175,Ajung
3509240003,AJUNG,68193,Ajung
7313050001,AJURAJA,90981,Ajuraja
7406052004,AKACIPONG,93773,Akacipong
5105030014,AKAH,80719,Akah
9415051005,AKAMAR,99777,Akamar
9412012004,AKAR,99973,Akar
6303051018,AKAR BAGANTUNG ULU,70621,Akar Begantung Ulu
6303051017,AKAR BARU,70621,Akar Baru
7104011004,AKAS,95873,Akas
7104011008,AKAS BALANE,95873,Akas Balane
6171010005,AKCAYA,78121,Akcaya
8206031002,AKE DAGA,97865,Akedaga
8201091009,AKE JAILOLO,97757,Akejailolo
8204063001,AKE JAILOLO,97932,Ake Jailolo
8201091006,AKEARA,97757,Akeara
8204032005,AKEDABO,97922,Akedabo
8201090041,AKEDIRI,97752,Akediri
8272051007,AKEDOTILOU,97839,Akedotilou
8204020016,AKEGULA,97961,Akegula
8272051004,AKEGURACI,97839,Akeguraci
8271030019,AKEHUDA,97729,Akehuda
9111060006,AKEJU,98353,Akeju
8272050004,AKEKOLANO,97835,Ake Kolano
8201091005,AKELAHA,97757,Akelaha
8201101004,AKELAMO,97756,Akelamo
8204090008,AKELAMO,97951,Akelamo
8272051003,AKELAMO,97837,Akelamo
8205011004,AKELAMO KAO,97766,Akelamo Kao
8205011013,AKELAMO KAO CIBOK,97766,Akelamo Kao
9433040008,AKENGGEN,98986,Agenggen
8272051005,AKESAI,97839,Akesai
8201130018,AKESIBU,97754,Akesibu
7108090010,AKESIMBEKA,95861,Akesimbeka
8103143007,AKETERNATE,97556,Aketernate
8272051006,AKETOBOLOLO,97839,Aketobololo
8201101007,AKETOLA,97756,Aketola
1201070008,AKHELAUME,22871,Akhelauwe
8107041011,AKI JAYA,97582,Aki Jaya
9418041011,AKIMA,99417,Akima
7313060010,AKKAJENG,90982,Akkajeng
3528070004,AKKOR,69362,Akkor
7313060015,AKKOTENGENG,90982,Akkotengeng
5303101002,AKLE,85354,Akle
9417026001,AKMER,99584,Akmer
7605030038,AKO,91571,Ako
5305011002,AKOMI,85662,Akomi
8103081003,AKOON,97547,Akoon
9402222009,AKOREK,99518,Akorek
9410070010,AKOUBAIDA,98766,Akoubaida
9416067002,AKSAL,99075,Aksal
9404060003,AKUDIOMI,98852,Akuidiomi
1113011007,AKUL,24658,Akul
7405010045,AKUNI,93885,Akuni
7411120008,ALAAHA,93583,Alaaha
5307060021,ALAANG,85851,"Alaang"""
7411010010,ALADADIO,93578,Aladadio
1407010017,ALAHAN,28555,Alahan
1202031006,ALAHAN KAE,22964,Alahan Kae
1103031003,ALAI,23779,Alai
1603091013,ALAI,31373,Alai
2101023003,ALAI,29662,Alai
1377020006,ALAI GELOMBANG,25519,Alai Gelombang
1371070019,ALAI PARAK KOPI,25139,Alai Parak Kopi
1603091021,ALAI SELATAN,31373,Alai Selatan
5371010004,ALAK,85231,Alak
7201051006,ALAKASING,94886,Alakasing
7405030014,ALAKAYA,93883,Alakaya
9401020009,ALAKU,99654,Alaku
5321040019,ALALA,85764,Alala
6303120023,ALALAK PADANG,70673,Alalak Padang
6371040010,ALALAK SELATAN,70126,Alalak Selatan
6371040011,ALALAK TENGAH,70126,Alalak Tengah
6371040009,ALALAK UTARA,70125,Alalak Utara
7504033005,ALALE,96584,Alale
7325031004,ALAM BUANA,92976,Alam Buana
1117011010,ALAM JAYA,24592,Alam Jaya
3671040011,ALAM JAYA,15133,Alam Jaya
8204021003,ALAM KENANGA,97968,Alam Kenanga
6106100016,ALAM PAKUAN,78871,Alam Pakuan
1406062001,ALAM PANJANG,28458,Alam Panjang
8204021005,ALAM PELITA,97968,Alam Pelita
3204011005,ALAMENDAH,40363,Alamendah
1506032007,ALANG ALANG,36719,Alang-Alang
3604270021,ALANG ALANG,42193,Alang-alang
1671081004,ALANG ALANG LEBAR,30158,Alang-Alang Lebar
8106010014,ALANG ASAUDE,97572,Allang Asaude
1208031011,ALANG BONBON,21275,Alang Bonbon
1402050002,ALANG KEPAYANG,29351,Alang Kepayang
1371040024,ALANG LAWEH,25211,Alang Laweh
3301190011,ALANGAMBA,53281,Alangamba
7405020014,ALANGGA,93811,Alangga
5308011011,ALAP ATADEI,86686,Alap Atadei
5321120002,ALAS,85743,Alas
3512060003,ALAS BAYUR,68353,Alasbayur
3513140015,ALAS KANDANG,67283,Alaskandang
3526120005,ALAS KEMBANG,69171,Alas Kembang
3510140003,ALAS MALANG,68464,Alasmalang
3512090006,ALAS MALANG,68351,Alasmalang
1104040040,ALAS MERANCAR,24619,Alas Memancar
1104011028,ALAS MESIKHAT,24663,Alas Mesikhat
3513140007,ALAS NYIUR,67283,Alasnyiur
5321120001,ALAS SELATAN,85744,Alas Selatan
3512010001,ALAS TENGAH,68355,Alastengah
3513140014,ALAS TENGAH,67283,Alastengah
5321120004,ALAS UTARA,85741,Alas Utara
7211020004,ALASAN,94892,Alasan
7201061018,ALASAN NGGOLOBUTON,94872,Alasan Nggolobuton
5108060028,ALASANGKER,81119,Alasangker
3318210007,ALASDOWO,59158,Alasdowo
3522070003,ALASGUNG,62183,Alasgung
3526040017,ALASKOKON,69166,Alas Kokon
3302060012,ALASMALANG,53194,Alasmalang
3529220005,ALASMALANG,69485,Alasmalang
3311010007,ALASOMBO,57562,Alasombo
3513110014,ALASPANDAN,67292,Alaspandan
3526050018,ALASRAJA,69174,Alas Rajah
3513070014,ALASSAPI,67275,Alassapi
3511040005,ALASSUMUR,68271,Alas Sumur
3513140016,ALASSUMUR LOR,67282,Alassumurlor
3513140016,ALASSUMUR LOR,67283,Alassumurlor
3513130004,ALASTENGAH,67291,Alastengah
3313140004,ALASTUWO,57762,Alastuwo
3520010008,ALASTUWO,63362,Alastuwo
3601140003,ALASWANGI,42262,Alaswangi
6307030018,ALAT,71372,Alat
7505020026,ALATA KARYA,96611,Alata Karya
7308040009,ALATENGAE,90561,Alatengae
9401020010,ALATEP,99654,Alatep
7313101007,ALAUSALO,90954,Alausalo
9417020037,ALDOM,99573,Aldom
9402121020,ALEAK,99519,Aleak
7405080016,ALEBO,93874,Alebo
9416042008,ALELENG,99059,Aleleng
9417022003,ALEMSOM,99585,Alemsom
7405020016,ALENGGE AGUNG,93811,Alengge Agung
7410060008,ALENGGO,93343,Alenggo
7313120004,ALESILURUNGE,90992,Alesilurengnge
7309080004,ALESIPITTO,90654,Alesipitto
7313060016,ALEWADENG,90982,Alewadeng
7307070001,ALEWANUAE,92616,Alehanuae
8105020032,ALGADANG,97687,Algadang
1221070059,ALI AGA,22794,Aliaga
1407021002,ALIANTAN,28567,Aliantan
5307060023,ALILA,85851,Alila
5307060025,ALILA SELATAN,85851,Alila Selatan
5307051005,ALILA TIMUR,85852,Alila Timur
1402021005,ALIM,29373,Alim
5307061001,ALIM MEBUNG,85875,Alim Mebung
6303100009,ALIMUKIM,70674,Alimukim
7205102003,ALINDAU,94346,Alindau
9418016010,ALINDUDA,99457,Aliduda
9416023002,ALIRJI,99082,Alirji
7315030002,ALITTA,91271,Alitta
7204040018,ALITUPU,94653,Alitupu
3510120001,ALIYAN,68462,Aliyan
5321010002,ALKANI,85769,Alkani
7308050007,ALLAERE,90553,Allaere
7314060002,ALLAKUANG,91612,Allakuang
7311210005,ALLAMUNGENG PATUE,92755,Allamung Patue
8103111003,ALLANG,97542,Allang
7308023001,ALLEPOLEA,90514,Allepolea
7314010008,ALLESALEWOE,91672,Alessalewo
7308022007,ALLIRITENGAE,90511,Alliri Tengae
7304042003,ALLU TAROWANG,92363,Allu Tarowang
7104050008,ALO,95882,A l o
7504042018,ALO,96591,Alo
7410020009,ALO-ALO,93354,Alo Alo
7104050009,ALO UTARA,95882,Alo Utara
9418070004,ALOBAGA,99436,Alobaga
1204040006,ALOBAN,22645,Aloban Bair
1220030050,ALOBAN,22782,Aloban
7471010014,ALOLAMA,93112,Alolama
3578250003,ALON-ALON CONTONG,60174,Alun-alun Contong
9418025002,ALOPUR,99425,Alopur
5307060015,ALOR BESAR,85851,Alor Besar
5307060007,ALOR KECIL,85851,Alor Kecil
5318040022,ALORAWE,86962,Alorawe
7405050029,ALOSI,93893,Alosi
7602021008,ALU,91356,Alu
6307020030,ALUAN,71371,Aluan
6307020026,ALUAN BESAR,71371,Aluan Besar
6307020013,ALUAN MATI,71371,Aluan Mati
6307020015,ALUAN SUMUR,71371,Aluan Sumur
7104022001,ALUDE,95876,Alude
1108080025,ALUE,23362,Alue
1109112001,ALUE,24169,Alue
1109210049,ALUE,24151,ALue
1111120055,ALUE,24385,Alue
1111150001,ALUE,24391,Alue
1111110003,ALUE ABEE,24382,Alue Abee
1109081045,ALUE ADAN,24176,Alue Adan
1116010013,ALUE AMBANG,23653,Alue Ambang
1111100068,ALUE ANOU BARAT,24392,Alue Anou Barat
1111100067,ALUE ANOU TIMU,24392,Alue Anou Timu
1111041009,ALUE AWE,24379,Alue Awe
1174020007,ALUE AWE,24352,Alue Awe
1111031014,ALUE BADE,24379,Alue Awe
1107062026,ALUE BAGOK,23659,Alue Bagok
1107061005,ALUE BAKONG,23686,Alue Bakong
1110010011,ALUE BARAT,24264,Alue Barat
1103080018,ALUE BARO,23754,Alue Baro
1115022001,ALUE BATA,23664,Alue Bata
1105131004,ALUE BATEE,24468,Alue Batee
1105131004,ALUE BATEE,24469,Alue Batee
1107062027,ALUE BATEE,23659,Alue Batee
1115010009,ALUE BATEUNG BROOK,23662,Alue Bateung Brok
1110070036,ALUE BAYEU UTANG,24258,Alue Bayeu Utang
1173030007,ALUE BERAWE,24416,Alue Beurawe
1110070046,ALUE BIE PUSONG,24258,Alue Bie Pusong
1111061007,ALUE BIENG,24387,Ulue Bieng
1111020009,ALUE BILI,24376,Alue Bilie
1111100034,ALUE BILI GEULUMPANG,24392,Alue Bili Geulumpang
1111100042,ALUE BILI RAYEUK,24392,Alue Bili Rayeuk
1107072016,ALUE BILIE,23684,Alue Bilie
1115010034,ALUE BILIE,23662,Alue Bilie
1107070050,ALUE BLANG,23682,Alue Blang
1105111008,ALUE BU ALUE NIREH,24466,Alue Bu Alue Nireh
1105112011,ALUE BU JALAN,24467,Alue Bu Jalan
1105112015,ALUE BU JALAN BAROH,24467,Alue Bu Jalan Baroh
1105112010,ALUE BU TUHA,24467,Alue Bu Tuha
1105112014,ALUE BU TUNONG,24467,Alue Bu Tunong
1105111006,ALUE BU/ALUE LHOK,24466,Alue Bu Alue Lhok
1105111003,ALUE BUGENG,24466,Alue Bugeng
1111110054,ALUE BUKET,24382,Alue Buket
1105090007,ALUE BULOH,24464,Alue Buloh
1115040040,ALUE BULOH,23671,Alue Buloh
1105180014,ALUE BULOH DUA,24458,Alue Buloh Dua
1105180023,ALUE BULOH SATU,24458,Alue Buloh Sa
1110070024,ALUE BUYA,24258,Alue Buya
1111100078,ALUE BUYA,24392,Alue Buya
1110070045,ALUE BUYA PASI,24258,Alue Buya Pasi
1109100026,ALUE CALONG,24166,Alue Calong
1105090005,ALUE CANANG,24464,Alue Canang
1111090023,ALUE CAPLI,24393,Alue Capli
1105160026,ALUE CEK DOY,24457,Alue Cek Doi
1105140005,ALUE DALAM,24455,Alue Dalam
1111100033,ALUE DAMA,24392,Alue Dama
1112021007,ALUE DAMA,23742,Alue Dama
1171010035,ALUE DEAH TEUNGOH,23232,Alue Deyah Tengoh
1115040060,ALUE DODOK,23671,Alue Dodok
1105090004,ALUE DRIEN,24464,Alue Drien
1111070020,ALUE DRIEN,24382,Alue Drien
1110090003,ALUE DUA,24255,Alue Dua
1111021001,ALUE DUA,24361,Alue Dua
1111081022,ALUE DUA,24395,Alue Dua
1173021002,ALUE DUA,24443,Alue Dua
1105130121,ALUE DUA MUKA 0,24454,Alue Dua Muka O
1105130115,ALUE DUA MUKA S,24454,Alue Dua Muka S
1105110031,ALUE DUA PAYA GAJAH,24453,Alue Dua Paya Gajah
1107072010,ALUE EMPEUK,23684,Alue Empek
1111060092,ALUE ENTOK,24386,Alue Entok
1105090022,ALUE GADENG,24464,Alue Gadeng SA
1105140016,ALUE GADENG,24455,Alue Gadeng
1105090014,ALUE GADENG SATU,24464,Alue Gadeng SA
1115022018,ALUE GAJAH,23664,Alue Gajah
1116051017,ALUE GAJAH,23643,Alue Gajah
1111120020,ALUE GAMPONG,24385,Alue Gampong
1110040046,ALUE GANDAI,24262,Alue Gandai
1111100075,ALUE GEUDONG,24392,Alue Geudong
1115010045,ALUE GEUTAH,23662,Alue Geutah
1108040016,ALUE GINTONG,23951,Alue Gintong
1110080085,ALUE GLUMPANG,24261,Alue Gleumpang
1110082002,ALUE GLUMPANG,24254,Alue Gleumpang
1116050036,ALUE GRO,23656,Alue Gro
1111140019,ALUE GUNTO,24381,Alue Ganto
1105111007,ALUE GUREP,24466,Alue Gureb
1105131016,ALUE IE ITAM,24469,Alue Ie Itam
1115020046,ALUE IE MAMEH,23661,Alue Ie Mameh
1105170004,ALUE IE MIRAH,24487,Alue Ie Mirah
1111121004,ALUE IE MIRAH,24388,Alue Ie Mirah
1114080019,ALUE IE PUTEH,24471,Alue Ie Puteh
1111100023,ALUE IE TAREK,24392,Alue Ie Tarek
1110020013,ALUE IGEUEH,24266,Alue Igeuh
1105101006,ALUE ITAM,24465,Alue Itam
1111110009,ALUE ITAM BAROH,24382,Alue Itam Baroh
1111110005,ALUE ITAM REUDEUP,24382,Alue Itam Reudep
1111100061,ALUE JAMOK,24392,Alue Jambok
1115010016,ALUE JAMPAK,23662,Alue Jampak
1116011012,ALUE JANG,23641,Alue Jang
1105134009,ALUE JANGAT,24482,Alue Jangat
1115041002,ALUE KAMBUEK,23674,Alue Kambuk
1111120076,ALUE KEUJRUEN,24385,Alue Keujruen
1118050001,ALUE KEUMIKI,24187,Alue Kemiki
1107071020,ALUE KEUMUNENG,23688,Alue Keumang
1107071020,ALUE KEUMUNENG,23685,Alue Keumuning
1110082009,ALUE KEUPULA,24254,Alue Kupula
1111022002,ALUE KEUREUNYAI,24362,Alue Keureunyai
1110040045,ALUE KEUTAPANG,24262,Alue Keutapang
1111100063,ALUE KEUTAPANG,24392,Alue Keutapang
1118030012,ALUE KEUTAPANG,24188,Alue Ketapang
1111090005,ALUE KIRAN,24393,Alue Kiran
1111081009,ALUE KRAK KAYEE,24395,Alue Krak Kayee
1110082010,ALUE KRUEB,24254,Alue Krueb
1116011002,ALUE KRUENG,23641,Alue Krueng
1105100014,ALUE KUMBA,24452,Alue Kumba
1105133017,ALUE KUMBANG A,24483,Alue Kumbang A
1105133016,ALUE KUMBANG M,24483,Alue Kumbang M
1110070038,ALUE KUTA,24258,Alue Kuta
1107072026,ALUE KUYUEN,23684,Alue Kuyun
1115010011,ALUE KUYUN,23662,Alue Kuyun
1115022019,ALUE LABU,23664,Alue Labu
1109220006,ALUE LADA,24152,Alue Lada
1110030058,ALUE LAM SABA,24263,Alue Lamsaba
1107071001,ALUE LEUHOB,23685,Alue Leuhop
1110011036,ALUE LEUHOB,24265,Alue Leuhop
1111070002,ALUE LEUHOB,24383,Alue Leuhob
1111061035,ALUE LEUKOT,24387,Alue Leukot
1107080065,ALUE LHEE,23681,Alue Lhee
1105133001,ALUE LHOK,24483,Alue Lhok
1107061006,ALUE LHOK,23681,Alue Lhok
1107061006,ALUE LHOK,23686,Alue Lhok
1107080069,ALUE LHOK,23681,Alue Lhok
1107080069,ALUE LHOK,23686,Alue Lhok
1111061003,ALUE LHOK,24387,Alue Lhok
1174010001,ALUE LIM,24375,Alue Lim
1110060077,ALUE LIMENG,24269,Alue Limeng
1111040021,ALUE MAJRON,24373,Alue Majron
1110100061,ALUE MANGKI,24256,Alue Mangki
1118030020,ALUE MEE,24188,Alue Mee
1173010015,ALUE MERBAU,24451,Alue Merbau
1107072018,ALUE MEUGANDA,23684,Alue Meuganda
1116010051,ALUE MEURAKSA,23653,Alue Meuraxa
1103080001,ALUE MEUTUAH,23754,Alue Meutuwah
1116061009,ALUE MIE,23644,Alue Mie
1111110069,ALUE MUDEM,24382,Alue Meudem
1105180005,ALUE MULIENG,24458,Alue Mulieng
1171040018,ALUE NAGA,23113,Alue Naga
1111121002,ALUE NGOM,24388,Alue Ngom
1105110027,ALUE NIBONG,24453,Alue Nibong
1105090027,ALUE NYAMUK,24464,Alue Nyamuk
1107080047,ALUE ON,23681,Alue On
1111121003,ALUE PANAH,24388,Alue Panah
1111120069,ALUE PANGKAT,24385,Alue Pangkat
1107070054,ALUE PANYANG,23682,Alue Panyang
1111021002,ALUE PAPEUN,24361,Alue Papeun
1107071013,ALUE PERMAN,23685,Alue Permen
1107080058,ALUE PEUDEUNG,23681,Alue Peudeung
1112060007,ALUE PEUNAWA,23767,Alue Peunawa
1110080024,ALUE PEUNO,24261,Alue Peuno
1115041018,ALUE PEUSAJA,23674,Alue Peusaja
1173010018,ALUE PINEUNG,24451,Alue Pineung
1173010022,ALUE PINEUNG TIMUE,24451,Alue Pineung
1112050004,ALUE PISANG,23766,Alue Pisang
1105100003,ALUE PUNTI,24452,Alue Punti
1116011010,ALUE PUNTI,23641,Alue Punti
1111030012,ALUE RAMBEE,24371,Alue Rambee
1105110064,ALUE RAMBONG,24453,Alue Rambong
1110050022,ALUE RAMBONG,24252,Alue Rambong
1111100027,ALUE RAMBONG,24392,Alue Rambong
1112011011,ALUE RAMBOT,23743,Alue Rambot
1112031008,ALUE RAMBOT,23743,Alue Rambot
1115010048,ALUE RAMBOT,23662,Alue Rambot
1105101013,ALUE RANGAN,24465,Alue Rangan
1105100012,ALUE RAYA,24452,Alue Raya
1107060019,ALUE RAYA,23652,Alue Raya
1108130015,ALUE RAYA,23391,Alue Raya
1115010013,ALUE RAYA,23662,Alue Raya
1116060039,ALUE RAYEUK,23657,Alue Rayeuk
1108040040,ALUE RINDANG,23951,Alue Rindang
1118030010,ALUE SANE,24188,Alue Sane
1105090026,ALUE SENTANG,24464,Alue Sentang
1114080024,ALUE SENTANG,24471,Alue Sentang
1111100069,ALUE SERDANG,24392,Alue Serdang
1111070005,ALUE SEUMAMBU,24383,Alue Seumambu
1107072009,ALUE SEURALEN,23684,Alue Seuralen
1110030012,ALUE SEUTUI,24263,Alue Seutui
1111120012,ALUE SIJUEK,24385,Alue Sijuek
1107070058,ALUE SIKAYA,23682,Alue Sikaya
1115022008,ALUE SIRON,23664,Alue Siron
1105151011,ALUE SIWAH DUA,24486,Alue Siwah
1105150001,ALUE SIWAH SERDANG,24456,Alue Siwah Serdang
1107062025,ALUE SUNDAK,23659,Alue Sundak
1107070071,ALUE SUNDAK,23682,Alue Sundak
1112031007,ALUE SUNGAI PINANG,23743,Alue Sungai Pinang
1107080027,ALUE TAMPAK,23681,Alue Tampak
1105090010,ALUE TEH,24464,Alue Teh
1105111011,ALUE THO,24466,Alue Tho
1111060075,ALUE THO,24386,Alue Tho
1115040059,ALUE THO,23671,Alue Tho
1116030015,ALUE THO,23654,Alue Tho
1105100001,ALUE TUWI,24452,Alue Tuwi
1110080023,ALUE UDEUNG,24261,Alue Udeng
1110050010,ALUE UNOU,24252,Alue Unoe
1115010046,ALUE WAKIE,23662,Alue Waki
6303010021,ALUH-ALUH BESAR,70655,Aluh Aluh Besar
6303010024,ALUH ALUH KECIL,70655,Aluh Aluh Kecil
6303010025,ALUH ALUH KECIL MUARA,70655,Aluh Aluh Kecil
7201060005,ALUL,94871,Alul
1112030012,ALUM ANGGOTA,23764,Alue Manggota
3508200005,ALUN ALUN,67357,Alun-alun
1673040008,ALUN DUA,31513,Alun Dua
1608090014,ALUNDUA,32272,Alun Dua
7171054002,ALUNG BANUA,95245,Alung Banua
7313050012,ALUPPANG,90981,Alupang
6301080003,ALUR,70881,Alur
1114050008,ALUR ALIM,24473,Alur Alim
6111040002,ALUR BANDUNG,78856,Alur Bandung
1104011018,ALUR BANING,24663,Alur Baning
1114070033,ALUR BAUNG,24476,Alur Baung
1114070035,ALUR BEMBAN,24476,Alur Bemban
1103011002,ALUR BUJOK,23776,Alur Bujok
1104031003,ALUR BULUH,24676,Alur Buluh
1213200003,ALUR CEMPEDAK,20858,Alur Cempedak
1117020021,ALUR CINCIN,24593,Alur Cincin
1114030014,ALUR CUCUR,24474,Alur Cucur
1105080029,ALUR DRIEN,24464,Alue Drien
1213170005,ALUR DUA,20882,Alur Dua
1213170007,ALUR DUA BARU,20882,Alur Dua Baru
1117020003,ALUR GADING,24593,Alur Gading
1213100003,ALUR GADUNG,20884,Alung Gadung
1114011005,ALUR JAMBU,24478,Alur Jambu
1103042013,ALUR KEJRUN,23756,Alur Kejrun
1104012001,ALUR LANGSAT,24662,Alur Langsat
1102033002,ALUR LINCI,24772,Alur Linci
1114030016,ALUR MANIS,24474,Alur Manis
1103040039,ALUR MAS,23771,Alur Mas
1213100007,ALUR MELATI,20884,Alur Melati
1105140003,ALUR MERBO,24455,Alue Merbo
1114061010,ALUR NUNANG,24472,Alur Nunang
1103060024,ALUR PINANG,23752,Alur Pinang
1114070032,ALUR SELALAS,24476,Alur Selaras
1114020007,ALUR SELEBU,24475,Alur Selabu
1105100007,ALUR SEULEUMAK,24452,Alue Seuleumak
1114010003,ALUR TANI I,24478,Alur Tani I
1114010004,ALUR TANI II,24478,Alur Tani II
1103022002,ALURDUAMAS,23778,Alurduamas
1101010014,ALUS ALUS,23895,Alus-Alus
8101054002,ALUSI BATJAS,97467,Alusi Batjasi
8101054004,ALUSI BUUK JALIN,97467,Alusi Bukjalim
8101054005,ALUSI KELAAN,97467,Alusi Kelaan
8101054006,ALUSI KRAWAIN,97467,Alusi Krawain
8101054003,ALUSI TAMRIAN,97467,Alusi Tamrian
9417025005,ALUTBAKON,99582,Alutbakon
1101050008,AMABAAN,23892,Amabaan
3507070006,AMADANOM,65181,Amandanom
9415012006,AMAGAIS,99773,Amagais
5309030020,AMAGARAPATI,86216,Amagarapati
9414040009,AMAGATSU,99881,Amagatsu
8103050020,AMAHAI,97552,Amahai
8171010004,AMAHUSU,97117,Amahusu
5308030015,AMAKAKA,86683,Amakaka
7311200001,AMALI RIATTANG,92791,Amali Riattang
1104031013,AMALIAH,24676,Amaliah
9412022004,AMAMAPARE,99971,Amamapare
9409090007,AMAN,98157,Aman
1213011010,AMAN DAMAI,20776,Aman Damai
1609030045,AMAN JAYA,32361,Aman Jaya
6103030031,AMANG,78319,Amang
3215150005,AMANSARI,41352,Amansari
8107011005,AMAR LAUT,97595,Amarlaut
7403131008,AMAROA,93462,Amaroa
8204030037,AMASING KALI,97911,Amasing Kali
8204030036,AMASING KOTA,97911,Amasing Kota
8204030044,AMASING KOTA BARAT,97911,Amasing Kota Barat
8204030045,AMASING KOTA UTARA,97911,Amasing Kota Utara
7373020003,AMASSANGAN,91922,Amasangan
7602051002,AMASSANGAN,91351,Amassangan
7315021005,AMASSANGANG,91263,Amassangeng
6103071003,AMAWAKNG,78369,Amawakng
6306050005,AMAWANG KANAN,71212,Amawang Kanan
6306050008,AMAWANG KIRI,71213,Amawang Kiri
6306050010,AMAWANG KIRI MUKA,71213,Amawang Kiri Muka
6308011003,AMBAHAI,71457,Ambahai
1501050022,AMBAI ATAS,37171,Ambai Atas
1501050023,AMBAI BAWAH,37171,Ambai Bawah
9408061009,AMBAIDIRU,98215,Ambaidiru
7405090008,AMBAIPUA,93871,Ambaipua
7405041008,AMBAKUMINA,93887,Ambakumina
3304130006,AMBAL,53453,Ambal
3514070002,AMBAL AMBIL,67172,Ambal Ambil
6502090007,AMBALAT,77263,Ambalat
3305070015,AMBALKEBREK,54392,Ambalkebrek
3305070012,AMBALKLIWONAN,54392,Ambalkliwonan
3305060011,AMBALKUMOLO,54391,Ambalkumolo
7405041014,AMBALODANGGE,93887,Ambalodangge
3305070004,AMBALRESMI,54392,Ambalresmi
1208080006,AMBALUTU,21261,Ambalutu
9105141008,AMBAN,98311,Amban
7101101002,AMBANG I,95754,Ambang I
7101101001,AMBANG II,95754,Ambang II
7411100009,AMBAPA,93582,Ambapa
1206071001,AMBAR HALIM,22388,Ambar Halim
6103030026,AMBARANG,78319,Ambarang
1810020003,AMBARAWA,35776,Ambarawa
6112010002,AMBARAWA,78384,Ambarawa
6112010002,AMBARAWA,78385,Ambarawa
1810020004,AMBARAWA BARAT,35776,Ambarawa Barat
1810020008,AMBARAWA TIMUR,35776,Ambarawa
6403010005,AMBARAWANG DARAT,75592,Ambarawang Darat
6403010007,AMBARAWANG LAUT,75592,Ambarawang Laut
1209040008,AMBARISAN,21171,Ambarisan
3202221006,AMBARJAYA,43352,Ambarjaya
3404050002,AMBARKETAWANG,55599,Ambarketawang
3308080010,AMBARTAWANG,56519,Ambartawang
3305070022,AMBARWINANGUN,54392,Ambarwinangun
1220040095,AMBASANG NATIGOR,22753,Ambasang Natigor
3528010006,AMBAT,69371,Ambat
6301070004,AMBAWANG,70882,Ambawang
7403181001,AMBEKAERI UTAMA,93453,Ambekaeri Utama
7403170005,AMBEKAIRI,93412,Ambekairi
7104030008,AMBELA,95885,Ambela
7201040010,AMBELANG,94881,Ambelang
9418126006,AMBENA,99453,Ambena
3528080011,AMBENDER,69361,Ambender
5108050003,AMBENGAN,81161,Ambengan
7403130049,AMBERI,93464,Amberi
9409021005,AMBERPAREM/AMPEREM,98171,Amberparem
7405041016,AMBESEA,93887,Ambesea
7208050010,AMBESIA,94476,Ambesia
